,AT1,AT2,Artery,B Cells,Basophil and Mast Cells,Capillary,Ciliated Cells,Lymphatic  Cells,Macrophage and Dendritic Cells,Macrophages,Monocytes,Natural Killer Cells,Neutrophils,Other Epithelial Cells,Proliferating Macrophage,Stromal Cells,T Cells,Vein
ENSG00000122299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000171490,0.0,0.8943979038911707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9187002988422618,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0
ENSG00000103342,0.0,0.9291723300428951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.9012290274395662,0.0,0.0,0.0
ENSG00000103429,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9525584192836986,0.0,0.0,0.0
ENSG00000179889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000134419,0.058823529411764705,0.1344091296195984,0.10971337556838989,0.2379944499801187,0.21927394937066472,0.060448243337519025,0.08693116903305054,0.10608048298779656,0.14718973636627197,0.1417448310291066,0.16288442120832555,0.21773202279034784,0.0,0.12228250503540039,0.12603645815568812,0.10985195987364825,0.2983106304617489,0.12062160057180069
ENSG00000170540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9653672611012178,0.0,0.0,0.0
ENSG00000157106,0.0,0.9128904798451591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.9021796934744891,0.0,0.0,0.0
ENSG00000205730,0.0,0.9653383353177238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000103534,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.9302386431133046,0.0,0.0,0.0,0.0,0.0,0.0,0.9114655501702252,0.0,0.0,0.0,0.0
ENSG00000006007,0.0,0.9080962749088511,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8978584338636959,0.0,0.0,0.0
ENSG00000103540,0.0,0.0,0.0,0.0,0.0,0.0,0.9792867337956148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000174628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000066654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000197006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9779430487576652,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000140749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9557087070801679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9542677682988784,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000103365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9632419803563286,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000004779,0.0,0.8301747476353365,0.0,0.0,0.0,0.0,0.9057872575872085,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.8299530078383053,0.0,0.0,0.0
ENSG00000166851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000122257,0.0,0.9122792973237879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.9291860040496377,0.0,0.0,0.0
ENSG00000090905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000205629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000169189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000184730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176046,0.0,0.9081351721988005,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.8255865889437058,0.0,0.0,0.0,0.0,0.8666262977263507,0.0,0.0,0.0
ENSG00000168488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000178952,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.8993294133859522,0.0,0.0,0.8322992745567771,0.0,0.0,0.0,0.0,0.8371240356389213,0.0,0.0,0.0
ENSG00000176953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000169682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000079616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000103495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9856213681838092,0.0,0.0,0.0
ENSG00000013364,0.0,0.9472495352520662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.8939225638613981,0.0,0.0,0.0
ENSG00000149932,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.8444139887304867,0.0,0.0,0.8536964725045597,0.0,0.0,0.0,0.0,0.8320522308349609,0.0,0.0,0.0
ENSG00000149929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000149923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9627949069528019,0.0,0.0,0.0
ENSG00000090238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000102879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9007659449296839,0.9087957809953129,0.0,0.0,0.0,0.0,0.8823529411764706,0.0
ENSG00000169217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000099385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000103496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9616426334661596,0.0,0.0,0.0
ENSG00000103510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9779223624397727,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000052344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000089280,0.0,0.678013892734752,0.0,0.0,0.0,0.0,0.6591722895117367,0.0,0.0,0.6571822061258203,0.6470588235294118,0.809714278754066,0.0,0.0,0.7324001087861902,0.0,0.7616649690796348,0.0
ENSG00000103490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.9164477376376882,0.9016508705475751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000069329,0.0,0.0,0.0,0.0,0.0,0.0,0.9353911561124465,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.8905993840273689,0.0,0.0,0.0
ENSG00000091651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000069345,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9036514373386607,0.0,0.0,0.0,0.0,0.88601675454308,0.0,0.0,0.0
ENSG00000129636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000102893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000102910,0.0,0.9465037549243254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000102921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957729227402631,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000166164,0.0,0.9095693791613859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.9384741467588088,0.0,0.0,0.0
ENSG00000083799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000277639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177200,0.0,0.8265150855569279,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.8575339913368225,0.0,0.0,0.0,0.0,0.8471818601383883,0.0,0.0,0.0
ENSG00000103479,0.0,0.955421128693749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000140718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000177508,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9639126237700967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000245694,0.0,0.8985024971120498,0.0,0.0,0.0,0.0,0.9349973482244155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0
ENSG00000087253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198848,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.970611621351803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000125148,0.23790746576645794,0.17647058823529413,0.6155817789189956,0.0,0.21923463835435755,0.5803245866999907,0.29093437685685997,0.5121824916671304,0.18763118982315063,0.24550041731666117,0.24784519391901352,0.2874491635490866,0.0,0.0,0.36712031855302696,0.542225206599516,0.251699240768657,0.6000671071164748
ENSG00000169715,0.6443114456008462,0.5999581989120034,0.8204856970730949,0.0,0.0,0.7968804906396305,0.6379942368058598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122879806686851,0.5882352941176471,0.0,0.7386777786647573
ENSG00000205364,0.0,0.0,0.9116728025324204,0.0,0.0,0.902863481465508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706
ENSG00000187193,0.0,0.0,0.8272552455172819,0.0,0.0,0.8018506064134485,0.0,0.7683289471794578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.798801022417405
ENSG00000051108,0.0,0.7855543143608991,0.0,0.9193159972920137,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.0,0.0,0.8048539301928352,0.773418103947359,0.0,0.0,0.0
ENSG00000172775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000102931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000102978,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000070770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000103021,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000217555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9465538473690257,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000135720,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.8959475895937752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884307745624991,0.0,0.0,0.0
ENSG00000159593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000166592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166595,0.0,0.8366372234681073,0.0,0.0,0.0,0.0,0.8470784776351031,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.8309259274426628,0.0,0.0,0.0
ENSG00000067955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000168701,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846876656307894,0.0,0.0,0.0,0.0,0.884746698772206,0.0,0.0,0.0
ENSG00000159713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159720,0.0,0.7762942594640395,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.0,0.8770282689262839,0.8410468627424801,0.0,0.0,0.0,0.7976748557651744,0.0,0.0,0.0
ENSG00000102974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000102898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000072736,0.0,0.956902966779821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000039068,0.8918496405377108,0.8828074616544387,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000102908,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000223496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000090861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000189091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000157423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9492095358231488,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000140836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9641066368888406,0.0,0.0,0.0
ENSG00000103035,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9052421450614929,0.0,0.0,0.0,0.0,0.9017050722066093,0.0,0.0,0.0
ENSG00000090863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505128860473633,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000168411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000153774,0.0,0.0,0.0,0.0,0.0,0.0,0.9533194478820352,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.8835120025803062,0.0,0.0,0.0
ENSG00000205084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000034713,0.0,0.8406814757515403,0.0,0.0,0.0,0.0,0.8891585995169247,0.0,0.0,0.8272156995885512,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0
ENSG00000065427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9527826975373661,0.0,0.0,0.0
ENSG00000166848,0.0,0.8940566462628982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8839707760249867,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0
ENSG00000168589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.979883635745329,0.0,0.0,0.0
ENSG00000166451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000153815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583881637629341,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000197943,0.0,0.6418905819163603,0.0,0.0,0.0,0.81479951914619,0.7172267787596759,0.0,0.0,0.596447534420911,0.0,0.7757915293469149,0.8303175077718847,0.5882352941176471,0.6188001667751986,0.0,0.0,0.0
ENSG00000135698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000230989,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.9392624216921189,0.0,0.0,0.8243581266964183,0.0,0.0,0.0,0.0,0.8417552218717688,0.0,0.0,0.0
ENSG00000140943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000154099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.8954524923773373,0.9386432626668144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000153786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000153789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000131143,0.30222828598583446,0.3349660915486953,0.0,0.3265382998129901,0.4182471282341901,0.0,0.34324931046542,0.0,0.39172086996190686,0.39380068989361033,0.4546052813529968,0.38089264140409584,0.0,0.30866481977350574,0.37364886788760915,0.0,0.38733437482048483,0.29411764705882354
ENSG00000140968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000140941,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8659359427059398,0.8375178996254417,0.0,0.0,0.0,0.8258444246123818,0.0,0.0,0.0
ENSG00000051523,0.0,0.0,0.0,0.6874653977506301,0.0,0.0,0.6470588235294118,0.0,0.7133516704334932,0.7321376204490662,0.7269612515673918,0.7656986047239864,0.0,0.0,0.0,0.0,0.6862940367530374,0.0
ENSG00000167513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000198931,0.0,0.8230109565398273,0.0,0.0,0.0,0.0,0.7086803071639117,0.0,0.0,0.7821683392805212,0.7717491844121147,0.0,0.0,0.7058823529411765,0.7674806188134586,0.0,0.0,0.0
ENSG00000167515,0.0,0.8880850742844975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.8956531040808734,0.0,0.0,0.0
ENSG00000259803,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167522,0.0,0.8301601304727442,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.8277931914610022,0.0,0.0,0.0,0.0,0.8791392305318046,0.0,0.0,0.0
ENSG00000197912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000167526,0.012450993061065674,0.09269709446850945,0.05131795827080222,0.14370998214272893,0.18303016704671524,0.009123907369725844,0.043072686475865984,0.052140572491814106,0.08909434080123901,0.06026773593005012,0.12464522263583015,0.1132350108202766,0.0,0.10436143594629624,0.05162696628009572,0.08139882368199966,0.20560902006485882,0.052044535384458655
ENSG00000131165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000167523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141002,0.0,0.5920876369756811,0.0,0.0,0.0,0.0,0.6604796683087069,0.0,0.5993011453572441,0.6302172646803015,0.6420552555252524,0.7760646273108089,0.0,0.5882352941176471,0.6147118561408099,0.0,0.0,0.0
ENSG00000187624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000159842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108953,0.7389469392159406,0.7497642951853135,0.0,0.0,0.0,0.0,0.832001672071569,0.0,0.0,0.7143689884858972,0.0,0.0,0.0,0.7058823529411765,0.7522959989659926,0.0,0.0,0.0
ENSG00000167193,0.0,0.9522971756318036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000197879,0.9538055903771344,0.8854402654311236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0
ENSG00000174231,0.0,0.8969539403915405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.8984925185932833,0.0,0.0,0.0
ENSG00000186594,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000007168,0.0,0.9004214826752158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.9128239154815674,0.0,0.0,0.0
ENSG00000127774,0.0,0.9104198638130637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.9179405815461102,0.0,0.0,0.0
ENSG00000083457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9551886951222139,0.0,0.0,0.0
ENSG00000074356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000161905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.9088612093644983,0.9346701046999764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000161921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8861148567760692,0.9559297000660616,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0
ENSG00000142507,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.8239596451030058,0.0,0.0,0.8404628353960374,0.0,0.0,0.0,0.0,0.8355643784298616,0.0,0.0,0.0
ENSG00000108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
